
12960734,15,-69
12960735,15,-83
12960736,43,-83
12960737,43,-91
12960738,43,-79
12960739,43,-89
12960740,15,-94
12960741,15,-79
12960742,15,-81
12960743,43,-67
12960744,15,-89
12960745,15,-66
12960746,43,-84
12960747,43,-75
12960748,15,-63
12960749,15,-94
12960750,15,-95
12960751,43,-80
12960752,43,-102
12960753,15,-81
12960754,43,-84
12960755,43,-85
12960756,43,-84
12960757,15,-94
12960758,15,-98
12960759,15,-78
12960760,15,-79
12960761,43,-73
12960762,15,-69
12960763,43,-81
12960764,43,-84
12960765,15,-63
12960766,15,-95
12960767,43,-91
12960768,43,-85
12960769,43,-79
12960770,15,-101
12960771,15,-81
12960772,43,-79
12960773,43,-74
12960774,43,-91
12960775,15,-80
12960776,15,-63
12960777,15,-78
12960778,43,-91
12960779,43,-90
12960780,43,-90
12960781,15,-70
12960782,15,-69
12960783,43,-88
12960784,43,-69
12960785,43,-86
12960786,43,-85
12960787,15,-82
12960788,15,-81
12960789,15,-77
12960790,43,-100
12960791,43,-86
12960792,43,-77
12960793,43,-93
12960794,15,-81
12960795,43,-84
12960796,15,-80
12960797,15,-63
12960798,43,-87
12960799,43,-91
12960800,43,-99
12960801,43,-76
12960802,15,-81
12960803,15,-66
12960804,15,-78
12960805,15,-79
12960806,43,-89
12960807,43,-92
12960808,43,-99
12960809,43,-85
12960810,43,-71
12960811,43,-88
12960812,43,-90
12960813,15,-96
12960814,15,-79
12960815,15,-82
12960816,43,-89
12960817,43,-93
12960818,43,-87
12960819,15,-96
12960820,15,-66
12960821,43,-88
12960822,43,-97
12960823,43,-74
12960824,15,-66
12960825,15,-81
12960826,43,-83
12960827,43,-87
12960828,15,-99
12960829,15,-79
12960830,15,-81
12960831,43,-97
12960832,43,-79
12960833,15,-65
12960834,15,-66
12960835,15,-96
12960836,43,-85
12960837,43,-72
12960838,43,-87
12960839,15,-79
12960840,15,-92
12960841,15,-66
12960842,43,-94
12960843,43,-77
12960844,15,-66
12960845,15,-83
12960846,15,-65
