Timestamp,Milliseconds,X,Y,Z
2020-07-14 18:24:20,1,-6.34689E-4,-0.17710023,-0.020898312
2020-07-14 18:24:20,10,0.04090415,0.08312837,0.018197065
2020-07-14 18:24:20,20,0.028075978,0.05930463,0.018197065
2020-07-14 18:24:20,30,0.013415212,-5.6016346E-4,0.019418795
2020-07-14 18:24:20,41,0.0048630983,-0.06470101,0.0078123556
2020-07-14 18:24:20,50,-0.0049107457,-0.09585514,4.8197267E-4
2020-07-14 18:24:20,60,-0.013462859,-0.12456581,-0.00562668
2020-07-14 18:24:20,70,-0.018349782,-0.128231,-0.009291871
2020-07-14 18:24:20,80,-0.018349782,-0.12028975,-0.008681007
2020-07-14 18:24:20,90,-0.015295455,-0.11295936,-0.008681007
2020-07-14 18:24:20,101,-0.012851994,-0.10685071,-0.0019614883
2020-07-14 18:24:20,110,-0.009797667,-0.08424871,0.0047580292
2020-07-14 18:24:20,120,0.001808772,-0.042709865,0.0029254337
2020-07-14 18:24:20,131,0.007917425,0.0037158933,0.0023145685
2020-07-14 18:24:20,140,0.01097175,0.038535215,0.0023145685
2020-07-14 18:24:20,150,0.014636942,0.055028573,0.010255816
2020-07-14 18:24:20,160,0.015247808,0.075187124,0.015142738
2020-07-14 18:24:20,170,0.014636942,0.067856744,0.013921008
2020-07-14 18:24:20,180,0.008528289,0.05197425,0.014531874
2020-07-14 18:24:20,190,0.0054739635,0.036091752,0.011477547
2020-07-14 18:24:20,201,0.0011979067,0.028150503,0.0023145685
2020-07-14 18:24:20,210,-0.0049107457,0.025707042,-0.00562668
2020-07-14 18:24:20,220,-0.009186802,0.01959839,-0.010513601
2020-07-14 18:24:20,230,-0.01590632,0.01837666,-0.007459276
2020-07-14 18:24:20,240,-0.009186802,0.016544063,-0.004404949
2020-07-14 18:24:20,251,-0.003689015,0.006159354,-0.006237545
2020-07-14 18:24:20,260,-2.3823744E-5,-0.011555738,-0.009291871
2020-07-14 18:24:20,270,0.0054739635,-0.036601212,-0.012346197
2020-07-14 18:24:20,280,0.010360885,-0.04637506,-0.01845485
2020-07-14 18:24:20,291,0.017080402,-0.049429383,-0.025785232
2020-07-14 18:24:20,300,0.02135646,-0.06470101,-0.027617829
2020-07-14 18:24:20,310,0.024410786,-0.08241611,-0.028228693
2020-07-14 18:24:20,320,0.031130305,-0.08119437,-0.033726484
2020-07-14 18:24:20,330,0.035406362,-0.07691832,-0.04166773
2020-07-14 18:24:20,340,0.034795493,-0.10257466,-0.05816109
2020-07-14 18:24:20,350,0.035406362,-0.1441135,-0.07831964
2020-07-14 18:24:20,360,0.028686842,-0.19970223,-0.104586855
2020-07-14 18:24:20,370,0.018912999,-0.22780204,-0.13268664
2020-07-14 18:24:20,380,0.013415212,-0.20336743,-0.14979088
2020-07-14 18:24:20,390,0.012804346,-0.12945274,-0.1510126
2020-07-14 18:24:20,400,0.015858673,-0.023162179,-0.12596713
2020-07-14 18:24:20,410,-0.099594854,-0.0030036245,-0.088704355
2020-07-14 18:24:21,420,0.19178785,0.18331027,0.042631675
2020-07-14 18:24:21,431,0.032352034,0.46797347,0.15808521
2020-07-14 18:24:21,441,0.13009048,0.6518439,0.2686518
2020-07-14 18:24:21,450,0.159412,0.80394936,0.46840474
2020-07-14 18:24:21,461,0.16857499,1.0599018,0.58080393
2020-07-14 18:24:21,470,0.22294198,1.3891584,0.66143817
2020-07-14 18:24:21,480,0.32617822,1.7178037,0.64066875
2020-07-14 18:24:21,491,0.46423376,1.9468783,0.58935606
2020-07-14 18:24:21,500,0.64199555,2.1393008,0.5435412
2020-07-14 18:24:21,510,0.83686155,2.233985,0.4952828
2020-07-14 18:24:21,520,0.94009775,2.1020381,0.4268659
2020-07-14 18:24:21,531,0.9907996,1.7911075,0.34012306
2020-07-14 18:24:21,540,1.0109581,1.4129821,0.24482806
2020-07-14 18:24:21,550,1.0934249,0.97438073,0.17946549
2020-07-14 18:24:21,561,1.1551223,0.81005806,0.16785905
2020-07-14 18:24:21,570,1.229648,0.71293044,0.17030251
