Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2020-07-10 22:30:33,1,-0.252208,-0.163885,0.779568,0.549368,0.0
2020-07-10 22:30:33,11,-0.253019,-0.163323,0.779304,0.549537,0.0
2020-07-10 22:30:33,21,-0.253039,-0.163293,0.779309,0.549529,0.0
2020-07-10 22:30:33,31,-0.253039,-0.163293,0.779309,0.549529,0.0
2020-07-10 22:30:33,41,-0.253039,-0.163293,0.779309,0.549529,0.0
2020-07-10 22:30:33,52,-0.253118,-0.163097,0.779187,0.549724,0.0
2020-07-10 22:30:33,61,-0.253095,-0.163108,0.779192,0.549725,0.0
2020-07-10 22:30:33,71,-0.252996,-0.163171,0.779231,0.549695,0.0
2020-07-10 22:30:33,81,-0.252903,-0.16323,0.779249,0.549695,0.0
2020-07-10 22:30:34,91,-0.252891,-0.163237,0.779234,0.549721,0.0
2020-07-10 22:30:34,101,-0.252921,-0.163198,0.779209,0.549753,0.0
2020-07-10 22:30:34,111,-0.252984,-0.163113,0.779201,0.549761,0.0
2020-07-10 22:30:34,122,-0.253071,-0.163017,0.779187,0.54977,0.0
2020-07-10 22:30:34,131,-0.253062,-0.162997,0.77921,0.549747,0.0
2020-07-10 22:30:34,141,-0.252989,-0.162999,0.77899,0.550092,0.0
2020-07-10 22:30:34,151,-0.252975,-0.162942,0.778573,0.550705,0.0
2020-07-10 22:30:34,161,-0.25304,-0.162834,0.778138,0.551322,0.0
2020-07-10 22:30:34,171,-0.253139,-0.162725,0.777767,0.551831,0.0
2020-07-10 22:30:34,181,-0.253247,-0.162587,0.777505,0.552192,0.0
2020-07-10 22:30:34,191,-0.253351,-0.162488,0.777429,0.55228,0.0
2020-07-10 22:30:34,202,-0.253382,-0.162527,0.777657,0.551933,0.0
2020-07-10 22:30:34,211,-0.253278,-0.162709,0.778114,0.551283,0.0
2020-07-10 22:30:34,221,-0.25314,-0.16292,0.778454,0.550804,0.0
2020-07-10 22:30:34,231,-0.2531,-0.163025,0.778464,0.550777,0.0
2020-07-10 22:30:34,241,-0.253065,-0.163138,0.778498,0.550712,0.0
2020-07-10 22:30:34,251,-0.253101,-0.163118,0.778418,0.550814,0.0
2020-07-10 22:30:34,261,-0.253191,-0.163042,0.778325,0.550926,0.0
2020-07-10 22:30:34,272,-0.253197,-0.163105,0.778548,0.55059,0.0
2020-07-10 22:30:34,281,-0.253298,-0.163069,0.778512,0.550605,0.0
2020-07-10 22:30:34,291,-0.25351,-0.162879,0.77809,0.55116,0.0
2020-07-10 22:30:34,301,-0.253621,-0.16283,0.777833,0.551486,0.0
2020-07-10 22:30:34,311,-0.253694,-0.16283,0.777449,0.551994,0.0
2020-07-10 22:30:34,321,-0.253725,-0.162921,0.777129,0.552404,0.0
2020-07-10 22:30:34,331,-0.253699,-0.1631,0.777121,0.552373,0.0
2020-07-10 22:30:34,341,-0.253799,-0.163156,0.776953,0.552547,0.0
2020-07-10 22:30:34,352,-0.253866,-0.163288,0.776947,0.552486,0.0
2020-07-10 22:30:34,361,-0.253918,-0.163483,0.776945,0.552407,0.0
2020-07-10 22:30:34,371,-0.253977,-0.163797,0.776829,0.55245,0.0
2020-07-10 22:30:34,381,-0.254108,-0.164302,0.776656,0.552484,0.0
2020-07-10 22:30:34,391,-0.254311,-0.164947,0.776432,0.552512,0.0
2020-07-10 22:30:34,402,-0.254576,-0.165767,0.776204,0.552465,0.0
2020-07-10 22:30:34,411,-0.254824,-0.16686,0.776021,0.55228,0.0
2020-07-10 22:30:34,421,-0.254924,-0.168231,0.77593,0.551945,0.0
2020-07-10 22:30:34,431,-0.254752,-0.169821,0.775951,0.551508,0.0
2020-07-10 22:30:34,441,-0.254214,-0.171584,0.77609,0.551014,0.0
2020-07-10 22:30:34,451,-0.25327,-0.173515,0.776381,0.550435,0.0
2020-07-10 22:30:34,462,-0.252094,-0.175506,0.776809,0.549738,0.0
2020-07-10 22:30:34,471,-0.251204,-0.17871,0.776937,0.548931,0.0
2020-07-10 22:30:34,481,-0.25031,-0.181963,0.777113,0.548022,0.0
2020-07-10 22:30:34,491,-0.249399,-0.185194,0.777339,0.547033,0.0
2020-07-10 22:30:34,502,-0.248544,-0.188308,0.777576,0.546021,0.0
2020-07-10 22:30:34,511,-0.247805,-0.19116,0.777827,0.545009,0.0
2020-07-10 22:30:34,521,-0.247133,-0.193798,0.778106,0.543982,0.0
2020-07-10 22:30:34,531,-0.246282,-0.196292,0.778463,0.542963,0.0
2020-07-10 22:30:34,542,-0.244869,-0.198759,0.779093,0.541799,0.0
2020-07-10 22:30:34,551,-0.24261,-0.201135,0.780229,0.540302,0.0
2020-07-10 22:30:34,561,-0.239835,-0.203065,0.781814,0.538525,0.0
2020-07-10 22:30:34,571,-0.236876,-0.204145,0.783804,0.536529,0.0
2020-07-10 22:30:34,581,-0.234087,-0.203852,0.786128,0.53446,0.0
2020-07-10 22:30:34,592,-0.231775,-0.201984,0.788651,0.532457,0.0
2020-07-10 22:30:34,601,-0.229808,-0.1983,0.791504,0.530458,0.0
2020-07-10 22:30:34,611,-0.22827,-0.193047,0.794909,0.527962,0.0
2020-07-10 22:30:34,621,-0.227117,-0.187122,0.798804,0.524703,0.0
2020-07-10 22:30:34,632,-0.226066,-0.180555,0.803017,0.521014,0.0
2020-07-10 22:30:34,641,-0.22557,-0.172758,0.807231,0.517349,0.0
2020-07-10 22:30:34,651,-0.226233,-0.163373,0.811183,0.513915,0.0
2020-07-10 22:30:34,662,-0.227794,-0.15287,0.814871,0.510612,0.0
2020-07-10 22:30:34,671,-0.229504,-0.141377,0.818389,0.507523,0.0
2020-07-10 22:30:34,681,-0.230169,-0.129064,0.822109,0.504479,0.0
2020-07-10 22:30:34,692,-0.230013,-0.116316,0.826153,0.501032,0.0
2020-07-10 22:30:34,701,-0.229719,-0.103147,0.83043,0.496966,0.0
2020-07-10 22:30:34,711,-0.229601,-0.089318,0.834941,0.492115,0.0
2020-07-10 22:30:34,721,-0.229114,-0.074839,0.839902,0.48628,0.0
2020-07-10 22:30:34,731,-0.227615,-0.060182,0.845354,0.479526,0.0
2020-07-10 22:30:34,741,-0.224666,-0.045458,0.851315,0.471933,0.0
2020-07-10 22:30:34,751,-0.219929,-0.030729,0.857809,0.463518,0.0
2020-07-10 22:30:34,762,-0.213805,-0.015911,0.864529,0.454557,0.0
2020-07-10 22:30:34,771,-0.206586,-8.93E-4,0.87128,0.445186,0.0
2020-07-10 22:30:34,782,-0.198391,0.014292,0.877964,0.435448,0.0
2020-07-10 22:30:34,792,-0.189384,0.029782,0.884501,0.425326,0.0
2020-07-10 22:30:34,802,-0.179773,0.045643,0.890853,0.414702,0.0
2020-07-10 22:30:34,811,-0.169542,0.06187,0.896954,0.403607,0.0
2020-07-10 22:30:34,821,-0.158832,0.0785,0.902722,0.392048,0.0
2020-07-10 22:30:34,832,-0.148023,0.0956,0.908017,0.380071,0.0
2020-07-10 22:30:34,841,-0.137171,0.113146,0.912754,0.367778,0.0
2020-07-10 22:30:34,851,-0.126207,0.131098,0.916919,0.355166,0.0
2020-07-10 22:30:34,861,-0.115449,0.149491,0.920439,0.342221,0.0
2020-07-10 22:30:34,872,-0.105313,0.168325,0.923259,0.328888,0.0
2020-07-10 22:30:34,881,-0.095991,0.187584,0.925378,0.315073,0.0
2020-07-10 22:30:34,891,-0.087866,0.206801,0.92689,0.300643,0.0
2020-07-10 22:30:34,901,-0.081996,0.224741,0.927967,0.285733,0.0
2020-07-10 22:30:34,911,-0.08209,0.237655,0.929033,0.271437,0.0
2020-07-10 22:30:34,921,-0.085861,0.25083,0.929654,0.25584,0.0
2020-07-10 22:30:34,932,-0.092281,0.265775,0.929527,0.238382,0.0
2020-07-10 22:30:34,942,-0.100293,0.285145,0.927897,0.218265,0.0
2020-07-10 22:30:34,951,-0.111919,0.304104,0.92538,0.196634,0.0
2020-07-10 22:30:34,961,-0.126705,0.322073,0.92202,0.173469,0.0
2020-07-10 22:30:34,972,-0.143709,0.338828,0.917797,0.148967,0.0
2020-07-10 22:30:34,981,-0.162636,0.353992,0.912756,0.122939,0.0
2020-07-10 22:30:34,991,-0.183225,0.367604,0.906789,0.095019,0.0
2020-07-10 22:30:34,1001,-0.204258,0.379718,0.899888,0.06552,0.0
2020-07-10 22:30:34,1012,-0.224652,0.389843,0.892381,0.03477,0.0
2020-07-10 22:30:34,1021,-0.243649,0.397819,0.884513,0.003233,0.0
2020-07-10 22:30:34,1032,0.26051,-0.403787,-0.876518,0.028361,0.0
2020-07-10 22:30:34,1041,0.275484,-0.408221,-0.868289,0.059475,0.0
2020-07-10 22:30:34,1051,0.289089,-0.411321,-0.859733,0.09,0.0
2020-07-10 22:30:34,1061,0.301374,-0.413163,-0.850986,0.11955,0.0
2020-07-10 22:30:34,1072,0.312317,-0.413882,-0.842185,0.147927,0.0
2020-07-10 22:30:34,1081,0.321614,-0.413655,-0.833599,0.174826,0.0
2020-07-10 22:30:35,1091,0.32932,-0.412602,-0.825395,0.200072,0.0
2020-07-10 22:30:35,1101,0.336114,-0.410913,-0.817317,0.223984,0.0
2020-07-10 22:30:35,1111,0.342306,-0.408579,-0.809317,0.246769,0.0
2020-07-10 22:30:35,1122,0.348043,-0.40564,-0.801388,0.26851,0.0
2020-07-10 22:30:35,1131,0.353162,-0.402193,-0.793705,0.289047,0.0
2020-07-10 22:30:35,1141,0.357789,-0.398374,-0.786157,0.308611,0.0
2020-07-10 22:30:35,1152,0.362045,-0.394187,-0.77869,0.327383,0.0
2020-07-10 22:30:35,1161,0.365994,-0.389515,-0.771358,0.345444,0.0
2020-07-10 22:30:35,1172,0.369584,-0.3844,-0.764152,0.362924,0.0
2020-07-10 22:30:35,1181,0.372555,-0.379203,-0.757184,0.379577,0.0
2020-07-10 22:30:35,1191,0.374722,-0.374393,-0.750546,0.395086,0.0
2020-07-10 22:30:35,1202,0.376059,-0.370095,-0.744352,0.409327,0.0
2020-07-10 22:30:35,1211,0.376806,-0.366159,-0.738564,0.422453,0.0
2020-07-10 22:30:35,1221,0.377154,-0.362546,-0.733162,0.434495,0.0
2020-07-10 22:30:35,1232,0.377165,-0.359398,-0.728208,0.445299,0.0
2020-07-10 22:30:35,1241,0.376974,-0.356616,-0.723606,0.45509,0.0
2020-07-10 22:30:35,1251,0.376711,-0.354074,-0.71931,0.464017,0.0
2020-07-10 22:30:35,1262,0.376527,-0.351649,-0.715284,0.472162,0.0
2020-07-10 22:30:35,1271,0.376063,-0.349072,-0.711683,0.479823,0.0
2020-07-10 22:30:35,1281,0.375049,-0.346332,-0.708688,0.486981,0.0
2020-07-10 22:30:35,1292,0.373542,-0.34351,-0.706248,0.493638,0.0
2020-07-10 22:30:35,1302,0.371929,-0.340704,-0.704211,0.499675,0.0
2020-07-10 22:30:35,1311,0.371929,-0.340704,-0.704211,0.499675,0.0
2020-07-10 22:30:35,1321,0.369856,-0.33424,-0.700962,0.510041,0.0
2020-07-10 22:30:35,1332,0.369542,-0.33029,-0.699521,0.514797,0.0
2020-07-10 22:30:35,1341,0.369491,-0.325999,-0.69809,0.519489,0.0
2020-07-10 22:30:35,1351,0.369423,-0.321768,-0.696734,0.523976,0.0
2020-07-10 22:30:35,1361,0.369177,-0.318039,-0.695439,0.52813,0.0
2020-07-10 22:30:35,1372,0.36852,-0.315169,-0.694306,0.531789,0.0
2020-07-10 22:30:35,1381,0.367439,-0.313058,-0.693399,0.534958,0.0
2020-07-10 22:30:35,1391,0.365974,-0.31158,-0.692781,0.537619,0.0
2020-07-10 22:30:35,1402,0.364052,-0.310792,-0.692582,0.539632,0.0
2020-07-10 22:30:35,1411,0.361673,-0.310623,-0.692868,0.540961,0.0
2020-07-10 22:30:35,1421,0.359008,-0.310918,-0.693596,0.541633,0.0
2020-07-10 22:30:35,1431,0.356096,-0.311639,-0.694729,0.541689,0.0
2020-07-10 22:30:35,1442,0.352922,-0.312776,-0.696341,0.541039,0.0
2020-07-10 22:30:35,1451,0.349359,-0.314397,-0.69841,0.539744,0.0
2020-07-10 22:30:35,1461,0.345536,-0.316395,-0.700832,0.537895,0.0
2020-07-10 22:30:35,1471,0.341846,-0.318504,-0.703388,0.535668,0.0
2020-07-10 22:30:35,1481,0.338402,-0.32057,-0.705941,0.533258,0.0
2020-07-10 22:30:35,1492,0.335025,-0.322622,-0.708524,0.530721,0.0
2020-07-10 22:30:35,1501,0.331534,-0.324776,-0.711259,0.527935,0.0
2020-07-10 22:30:35,1511,0.327948,-0.327024,-0.714116,0.524921,0.0
2020-07-10 22:30:35,1522,0.324164,-0.329445,-0.717179,0.52157,0.0
2020-07-10 22:30:35,1531,0.319992,-0.332095,-0.720566,0.517784,0.0
2020-07-10 22:30:35,1541,0.315041,-0.33524,-0.724528,0.513245,0.0
2020-07-10 22:30:35,1551,0.308969,-0.339049,-0.729255,0.50771,0.0
2020-07-10 22:30:35,1562,0.301478,-0.343682,-0.734864,0.500966,0.0
2020-07-10 22:30:35,1571,0.292246,-0.349421,-0.741559,0.492531,0.0
2020-07-10 22:30:35,1582,0.281452,-0.356017,-0.749144,0.482513,0.0
2020-07-10 22:30:35,1591,0.269155,-0.363324,-0.757525,0.470855,0.0
2020-07-10 22:30:35,1601,0.255599,-0.371148,-0.766489,0.457614,0.0
2020-07-10 22:30:35,1612,0.240822,-0.379233,-0.775985,0.442756,0.0
2020-07-10 22:30:35,1621,0.22511,-0.387261,-0.785753,0.426551,0.0
2020-07-10 22:30:35,1631,0.208623,-0.395063,-0.795629,0.409116,0.0
2020-07-10 22:30:35,1642,0.191385,-0.402546,-0.805545,0.390415,0.0
2020-07-10 22:30:35,1652,0.173539,-0.409675,-0.815287,0.370616,0.0
2020-07-10 22:30:35,1661,0.155092,-0.416387,-0.82474,0.349816,0.0
2020-07-10 22:30:35,1671,0.136064,-0.42275,-0.833783,0.327983,0.0
2020-07-10 22:30:35,1682,0.116626,-0.428744,-0.84224,0.3053,0.0
2020-07-10 22:30:35,1691,0.096868,-0.434284,-0.85001,0.281949,0.0
2020-07-10 22:30:35,1701,0.076657,-0.439214,-0.857131,0.257952,0.0
2020-07-10 22:30:35,1711,0.056016,-0.443331,-0.863607,0.233455,0.0
2020-07-10 22:30:35,1722,0.035324,-0.446497,-0.86939,0.208691,0.0
2020-07-10 22:30:35,1731,0.015385,-0.448548,-0.874464,0.184064,0.0
2020-07-10 22:30:35,1741,-0.002752,-0.449353,-0.87887,0.160193,0.0
2020-07-10 22:30:35,1752,-0.018829,-0.449017,-0.882714,0.137273,0.0
2020-07-10 22:30:35,1761,-0.032865,-0.447586,-0.886142,0.115486,0.0
2020-07-10 22:30:35,1771,-0.045399,-0.445213,-0.889244,0.094705,0.0
2020-07-10 22:30:35,1782,-0.057387,-0.442201,-0.891971,0.074511,0.0
2020-07-10 22:30:35,1791,-0.069318,-0.438659,-0.894308,0.054636,0.0
2020-07-10 22:30:35,1802,-0.080782,-0.434459,-0.896365,0.035334,0.0
2020-07-10 22:30:35,1811,-0.091398,-0.429577,-0.898237,0.01671,0.0
2020-07-10 22:30:35,1821,0.10108,0.424123,0.899944,0.001418,0.0
2020-07-10 22:30:35,1832,0.109379,0.418109,0.901587,0.018994,0.0
2020-07-10 22:30:35,1841,0.116005,0.411646,0.903218,0.03588,0.0
2020-07-10 22:30:35,1852,0.12131,0.404768,0.904833,0.052181,0.0
2020-07-10 22:30:35,1861,0.125485,0.397386,0.906498,0.067811,0.0
2020-07-10 22:30:35,1871,0.128801,0.389512,0.908202,0.082814,0.0
2020-07-10 22:30:35,1882,0.131431,0.381109,0.909943,0.097388,0.0
2020-07-10 22:30:35,1891,0.133394,0.372194,0.911705,0.111669,0.0
2020-07-10 22:30:35,1902,0.134671,0.362855,0.913441,0.125791,0.0
2020-07-10 22:30:35,1911,0.135238,0.353202,0.915086,0.139911,0.0
2020-07-10 22:30:35,1922,0.135424,0.34341,0.916508,0.154086,0.0
2020-07-10 22:30:35,1931,0.135464,0.333445,0.917669,0.168365,0.0
2020-07-10 22:30:35,1941,0.13547,0.323295,0.918548,0.182746,0.0
2020-07-10 22:30:35,1952,0.135583,0.313041,0.919084,0.197243,0.0
2020-07-10 22:30:35,1961,0.135891,0.30255,0.919273,0.211972,0.0
2020-07-10 22:30:35,1971,0.136358,0.291743,0.919098,0.227045,0.0
2020-07-10 22:30:35,1982,0.136949,0.280657,0.918506,0.24253,0.0
2020-07-10 22:30:35,1991,0.137668,0.269321,0.917478,0.258353,0.0
2020-07-10 22:30:35,2001,0.138404,0.257746,0.916042,0.274368,0.0
2020-07-10 22:30:35,2013,0.138512,0.245904,0.914451,0.29004,0.0
2020-07-10 22:30:35,2021,0.137649,0.233923,0.912843,0.305039,0.0
2020-07-10 22:30:35,2031,0.135843,0.221861,0.911274,0.319222,0.0
2020-07-10 22:30:35,2041,0.13323,0.209721,0.90979,0.332487,0.0
2020-07-10 22:30:35,2052,0.129926,0.197466,0.908402,0.344864,0.0
2020-07-10 22:30:35,2061,0.12602,0.185144,0.907041,0.356533,0.0
2020-07-10 22:30:35,2071,0.121757,0.172824,0.90566,0.367541,0.0
2020-07-10 22:30:35,2082,0.117169,0.160289,0.904271,0.377982,0.0
2020-07-10 22:30:36,2091,0.111818,0.147776,0.902902,0.387847,0.0
2020-07-10 22:30:36,2102,0.10554,0.135403,0.901527,0.397209,0.0
2020-07-10 22:30:36,2111,0.098299,0.12307,0.900141,0.406123,0.0
2020-07-10 22:30:36,2122,0.089823,0.110928,0.898771,0.41453,0.0
2020-07-10 22:30:36,2131,0.08054,0.098971,0.897333,0.422504,0.0
2020-07-10 22:30:36,2141,0.070674,0.087022,0.895804,0.430076,0.0
2020-07-10 22:30:36,2152,0.070674,0.087022,0.895804,0.430076,0.0
2020-07-10 22:30:36,2162,0.050146,0.063965,0.892426,0.44381,0.0
2020-07-10 22:30:36,2171,0.039542,0.053198,0.890567,0.449995,0.0
2020-07-10 22:30:36,2181,0.028969,0.042692,0.888598,0.455775,0.0
2020-07-10 22:30:36,2191,0.019234,0.032515,0.886459,0.46126,0.0
2020-07-10 22:30:36,2201,0.010296,0.022642,0.884091,0.46665,0.0
2020-07-10 22:30:36,2212,0.002038,0.012886,0.88152,0.471964,0.0
2020-07-10 22:30:36,2221,-0.005457,0.003383,0.878825,0.4771,0.0
2020-07-10 22:30:36,2231,-0.01189,-0.006003,0.876081,0.481978,0.0
2020-07-10 22:30:36,2242,-0.016847,-0.015548,0.873353,0.486546,0.0
2020-07-10 22:30:36,2252,-0.020113,-0.025464,0.870697,0.490747,0.0
2020-07-10 22:30:36,2261,-0.022442,-0.035489,0.868075,0.494652,0.0
2020-07-10 22:30:36,2272,-0.024631,-0.045296,0.865453,0.498328,0.0
2020-07-10 22:30:36,2281,-0.026923,-0.054681,0.86281,0.501839,0.0
2020-07-10 22:30:36,2291,-0.029193,-0.063563,0.860138,0.505241,0.0
2020-07-10 22:30:36,2302,-0.031452,-0.072041,0.857436,0.50855,0.0
2020-07-10 22:30:36,2311,-0.033898,-0.080041,0.854741,0.511724,0.0
2020-07-10 22:30:36,2321,-0.036846,-0.087461,0.852102,0.514697,0.0
2020-07-10 22:30:36,2331,-0.040309,-0.094398,0.849518,0.517477,0.0
2020-07-10 22:30:36,2342,-0.044021,-0.101006,0.84702,0.520015,0.0
2020-07-10 22:30:36,2351,-0.047538,-0.107523,0.844621,0.522296,0.0
2020-07-10 22:30:36,2361,-0.050441,-0.114054,0.842298,0.524385,0.0
2020-07-10 22:30:36,2371,-0.052674,-0.120625,0.840038,0.526317,0.0
2020-07-10 22:30:36,2382,-0.054377,-0.127277,0.837798,0.528144,0.0
2020-07-10 22:30:36,2391,-0.055457,-0.134112,0.835557,0.529888,0.0
2020-07-10 22:30:36,2401,-0.055948,-0.141135,0.833304,0.531558,0.0
2020-07-10 22:30:36,2411,-0.056278,-0.14816,0.831022,0.533182,0.0
2020-07-10 22:30:36,2422,-0.057272,-0.154686,0.828757,0.534745,0.0
2020-07-10 22:30:36,2431,-0.059385,-0.160234,0.826548,0.536298,0.0
2020-07-10 22:30:36,2441,-0.06245,-0.16478,0.824422,0.537843,0.0
2020-07-10 22:30:36,2452,-0.066119,-0.168777,0.822422,0.539225,0.0
2020-07-10 22:30:36,2461,-0.07028,-0.172172,0.820589,0.540415,0.0
2020-07-10 22:30:36,2471,-0.07495,-0.174966,0.818922,0.541418,0.0
2020-07-10 22:30:36,2482,-0.080007,-0.177218,0.817393,0.542273,0.0
2020-07-10 22:30:36,2491,-0.085066,-0.179072,0.815988,0.543009,0.0
2020-07-10 22:30:36,2501,-0.090362,-0.180161,0.814663,0.543782,0.0
2020-07-10 22:30:36,2511,-0.096444,-0.179911,0.813319,0.544832,0.0
2020-07-10 22:30:36,2522,-0.103579,-0.177763,0.811948,0.546269,0.0
2020-07-10 22:30:36,2532,-0.111971,-0.173317,0.810593,0.548052,0.0
2020-07-10 22:30:36,2542,-0.120965,-0.167849,0.809267,0.5498,0.0
2020-07-10 22:30:36,2551,-0.129921,-0.161933,0.808094,0.551254,0.0
2020-07-10 22:30:36,2562,-0.138006,-0.156649,0.807186,0.552145,0.0
2020-07-10 22:30:36,2571,-0.144747,-0.153027,0.806537,0.552383,0.0
2020-07-10 22:30:36,2582,-0.150058,-0.150932,0.806084,0.552204,0.0
2020-07-10 22:30:36,2591,-0.15419,-0.149781,0.805652,0.552009,0.0
2020-07-10 22:30:36,2602,-0.157586,-0.14907,0.805152,0.551973,0.0
2020-07-10 22:30:36,2611,-0.160271,-0.148728,0.804588,0.552114,0.0
2020-07-10 22:30:36,2623,-0.162076,-0.148764,0.804165,0.552194,0.0
2020-07-10 22:30:36,2632,-0.163038,-0.149258,0.804047,0.551949,0.0
2020-07-10 22:30:36,2641,-0.163365,-0.149984,0.804269,0.551332,0.0
2020-07-10 22:30:36,2651,-0.163036,-0.15098,0.804847,0.550312,0.0
2020-07-10 22:30:36,2663,-0.162075,-0.152336,0.805729,0.54893,0.0
2020-07-10 22:30:36,2672,-0.160859,-0.153793,0.806757,0.54737,0.0
2020-07-10 22:30:36,2684,-0.159734,-0.155099,0.807805,0.545783,0.0
2020-07-10 22:30:36,2691,-0.158748,-0.15619,0.808833,0.544235,0.0
2020-07-10 22:30:36,2701,-0.157897,-0.157027,0.80983,0.542757,0.0
2020-07-10 22:30:36,2712,-0.157296,-0.157596,0.810759,0.541378,0.0
2020-07-10 22:30:36,2721,-0.157097,-0.157837,0.811571,0.540147,0.0
2020-07-10 22:30:36,2731,-0.157564,-0.157637,0.812194,0.539132,0.0
2020-07-10 22:30:36,2741,-0.158729,-0.156934,0.81261,0.538367,0.0
2020-07-10 22:30:36,2752,-0.160563,-0.155725,0.812844,0.537821,0.0
2020-07-10 22:30:36,2761,-0.162892,-0.154102,0.812908,0.537493,0.0
2020-07-10 22:30:36,2771,-0.165369,-0.152325,0.812879,0.537286,0.0
2020-07-10 22:30:36,2781,-0.16783,-0.15048,0.812739,0.537255,0.0
2020-07-10 22:30:36,2791,-0.170204,-0.148582,0.812499,0.537399,0.0
2020-07-10 22:30:36,2802,-0.172485,-0.146656,0.812154,0.537723,0.0
2020-07-10 22:30:36,2811,-0.174643,-0.144771,0.811692,0.538234,0.0
2020-07-10 22:30:36,2822,-0.176592,-0.14299,0.811173,0.538857,0.0
2020-07-10 22:30:36,2831,-0.178254,-0.141366,0.810641,0.539537,0.0
2020-07-10 22:30:36,2841,-0.179711,-0.13988,0.810081,0.540282,0.0
2020-07-10 22:30:36,2851,-0.180964,-0.138521,0.809547,0.541015,0.0
2020-07-10 22:30:36,2862,-0.181977,-0.137313,0.809049,0.541726,0.0
2020-07-10 22:30:36,2871,-0.182792,-0.136271,0.808586,0.542406,0.0
2020-07-10 22:30:36,2881,-0.183549,-0.135336,0.808176,0.542995,0.0
2020-07-10 22:30:36,2891,-0.184284,-0.134528,0.807831,0.54346,0.0
2020-07-10 22:30:36,2903,-0.185037,-0.133834,0.807523,0.543834,0.0
2020-07-10 22:30:36,2911,-0.185773,-0.133252,0.807262,0.544113,0.0
