Timestamp,Milliseconds,X,Y,Z
2020-07-19 22:01:12,2,0.043902885,-0.009083566,-0.010833084
2020-07-19 22:01:12,11,0.14713912,-0.03718337,-0.08413692
2020-07-19 22:01:12,21,0.16241074,-0.04207029,-0.0914673
2020-07-19 22:01:12,32,0.16729766,-0.05612019,-0.10796066
2020-07-19 22:01:12,41,0.1770715,-0.07444614,-0.12995182
2020-07-19 22:01:12,51,0.18928882,-0.1104872,-0.14705603
2020-07-19 22:01:12,61,0.22105381,-0.18928882,-0.16477114
2020-07-19 22:01:12,71,0.27297735,-0.3071858,-0.187984
2020-07-19 22:01:12,81,0.3407834,-0.4495174,-0.23685323
2020-07-19 22:01:12,91,0.39148518,-0.5747448,-0.30588102
2020-07-19 22:01:12,102,0.45990214,-0.664542,-0.40178683
2020-07-19 22:01:12,111,0.4886128,-0.6950853,-0.47570154
2020-07-19 22:01:12,121,0.50449526,-0.68347883,-0.51724035
2020-07-19 22:01:12,131,0.5246538,-0.6413291,-0.5294577
2020-07-19 22:01:12,141,0.54542327,-0.61445105,-0.5154078
2020-07-19 22:01:12,151,0.56436,-0.59490335,-0.49036232
2020-07-19 22:01:12,161,0.618727,-0.5484776,-0.48914057
2020-07-19 22:01:12,172,0.6712615,-0.5606949,-0.5471728
2020-07-19 22:01:12,181,0.68653315,-0.69997215,-0.6345265
2020-07-19 22:01:12,191,0.69630694,-0.9235488,-0.7255454
2020-07-19 22:01:12,201,0.7030265,-1.226538,-0.8128992
2020-07-19 22:01:12,211,0.687144,-1.5466313,-0.87642914
2020-07-19 22:01:12,221,0.65293556,-1.9308656,-0.9417918
2020-07-19 22:01:12,231,0.62422484,-2.4165034,-1.0315889
2020-07-19 22:01:12,242,0.59184897,-2.8300593,-1.1268839
2020-07-19 22:01:12,251,0.5515319,-3.199633,-1.2368397
2020-07-19 22:01:12,261,0.51732343,-3.5099523,-1.3535149
2020-07-19 22:01:12,271,0.46234557,-3.787285,-1.4793532
2020-07-19 22:01:12,281,0.40858945,-3.9564948,-1.5825894
2020-07-19 22:01:12,291,0.35788763,-4.054844,-1.6681105
2020-07-19 22:01:12,301,0.2998554,-4.109822,-1.7499664
2020-07-19 22:01:12,311,0.23754716,-4.1428084,-1.8141073
2020-07-19 22:01:12,321,0.161189,-4.1953435,-1.8660309
2020-07-19 22:01:12,332,0.06894836,-4.258873,-1.8990176
2020-07-19 22:01:12,341,-0.05566815,-4.308353,-1.9295608
2020-07-19 22:01:12,351,-0.1778412,-4.3462267,-1.9668236
2020-07-19 22:01:12,361,-0.29085127,-4.373716,-2.0248559
2020-07-19 22:01:12,371,-0.47716516,-4.4335804,-2.1360333
2020-07-19 22:01:12,381,-0.6262163,-4.4855037,-2.2264414
2020-07-19 22:01:12,391,-0.76182836,-4.499554,-2.31013
2020-07-19 22:01:12,401,-0.90110564,-4.4592366,-2.3889315
2020-07-19 22:01:12,411,-1.012894,-4.3669963,-2.4420767
2020-07-19 22:01:12,421,-1.1185738,-4.219778,-2.4854484
2020-07-19 22:01:12,431,-1.189434,-4.114709,-2.5074394
2020-07-19 22:01:12,441,-1.3397069,-3.8318782,-2.5343175
2020-07-19 22:01:12,451,-1.4521061,-3.596084,-2.5465348
2020-07-19 22:01:12,461,-1.5541207,-3.348073,-2.563028
2020-07-19 22:01:12,471,-1.6323113,-3.0463057,-2.5556977
2020-07-19 22:01:12,482,-1.70195,-2.7701945,-2.491557
2020-07-19 22:01:12,491,-1.7685343,-2.5844915,-2.445742
2020-07-19 22:01:12,501,-1.8265666,-2.5075223,-2.4402442
2020-07-19 22:01:12,511,-1.9371331,-2.3719103,-2.4671223
2020-07-19 22:01:12,521,-2.0073826,-2.2479048,-2.4860592
2020-07-19 22:01:12,531,-2.0312064,-2.2106419,-2.4903352
2020-07-19 22:01:12,542,-2.18209,-2.2118635,-2.4720092
2020-07-19 22:01:12,551,-2.3476346,-2.3810732,-2.437801
2020-07-19 22:01:12,561,-2.491188,-2.5563917,-2.391986
2020-07-19 22:01:12,571,-2.6426823,-2.7384295,-2.3290668
2020-07-19 22:01:12,581,-2.7709641,-2.8984761,-2.254541
2020-07-19 22:01:12,592,-2.8949697,-3.048749,-2.1659656
2020-07-19 22:01:12,601,-3.02936,-3.2723258,-2.0682273
2020-07-19 22:01:12,611,-3.220561,-3.6547272,-1.933226
2020-07-19 22:01:12,621,-3.4258118,-4.071948,-1.80189
2020-07-19 22:01:12,631,-3.6390038,-4.4964995,-1.6607802
2020-07-19 22:01:12,641,-3.8839607,-4.867295,-1.4824075
2020-07-19 22:01:12,651,-4.0886006,-5.085984,-1.335189
2020-07-19 22:01:12,662,-4.2425385,-5.166008,-1.1873595
2020-07-19 22:01:12,671,-4.300571,-4.965644,-1.0309781
2020-07-19 22:01:12,681,-4.2529235,-4.3920417,-0.8458859
2020-07-19 22:01:12,691,-4.1393023,-3.638234,-0.70416516
2020-07-19 22:01:12,702,-3.9395492,-2.7420948,-0.5832138
2020-07-19 22:01:12,711,-3.6579404,-1.6107723,-0.4763124
2020-07-19 22:01:12,721,-3.4355855,-0.75861526,-0.423778
2020-07-19 22:01:12,731,-3.1985698,0.16440216,-0.4060629
2020-07-19 22:01:12,742,-3.0537946,0.7734348,-0.43538442
2020-07-19 22:01:12,751,-2.9536128,1.1857688,-0.49341664
2020-07-19 22:01:12,761,-2.903522,1.3439829,-0.5502271
2020-07-19 22:01:12,771,-2.885196,1.3610872,-0.6015398
2020-07-19 22:01:13,782,-2.8974133,1.2321945,-0.6589611
2020-07-19 22:01:13,791,-2.8723676,1.0556545,-0.68034136
2020-07-19 22:01:13,801,-2.8650374,0.88277966,-0.68278486
2020-07-19 22:01:13,812,-2.8833632,0.6543161,-0.6742327
2020-07-19 22:01:13,821,-2.8815308,0.46922392,-0.6522416
2020-07-19 22:01:13,831,-2.8925264,0.29390562,-0.59420943
2020-07-19 22:01:13,842,-2.9200153,0.17112167,-0.52273816
2020-07-19 22:01:13,851,-2.9401739,0.05200296,-0.4359953
2020-07-19 22:01:13,861,-2.9688845,-0.02802039,-0.34864157
2020-07-19 22:01:13,872,-2.9878213,-0.063450575,-0.2704508
2020-07-19 22:01:13,881,-2.962776,-0.01641395,-0.22463593
2020-07-19 22:01:13,891,-2.8870285,0.12897198,-0.20081218
2020-07-19 22:01:13,902,-2.8192225,0.28291005,-0.18615142
2020-07-19 22:01:13,911,-2.7868466,0.3659877,-0.18065363
2020-07-19 22:01:13,921,-2.7239275,0.3696529,-0.16965805
2020-07-19 22:01:13,932,-2.6848323,0.355603,-0.15805161
2020-07-19 22:01:13,941,-2.6371846,0.3568247,-0.15377556
