Timestamp,Milliseconds,X,Y,Z
2020-07-19 22:10:28,5,1.0260445,-9.353493,2.7621746
2020-07-19 22:10:28,104,1.0587695,-9.34702,2.7717152
2020-07-19 22:10:28,204,0.9992189,-9.358102,2.756406
2020-07-19 22:10:28,304,0.90150434,-9.347323,2.825784
2020-07-19 22:10:28,404,0.93546844,-9.157341,3.3820553
2020-07-19 22:10:28,505,1.6770331,-8.438681,4.7060075
2020-07-19 22:10:29,604,1.9719939,-7.1226373,6.445894
2020-07-19 22:10:29,704,2.4568777,-4.8379846,8.168722
2020-07-19 22:10:29,805,3.237872,-1.4502314,9.142395
2020-07-19 22:10:29,905,3.6553218,2.3770328,8.784003
2020-07-19 22:10:29,1005,3.7998354,5.898192,6.8514857
2020-07-19 22:10:29,1104,2.8569868,8.394616,4.187862
2020-07-19 22:10:29,1205,0.78919953,9.3964615,2.6932967
2020-07-19 22:10:29,1304,-1.0921186,9.377311,2.6539862
2020-07-19 22:10:29,1405,-1.8317657,9.126881,3.0845978
2020-07-19 22:10:29,1504,-2.0529096,8.960125,3.4164338
2020-07-19 22:10:30,1604,-2.044276,8.847583,3.7028828
2020-07-19 22:10:30,1705,-2.0102656,8.761036,3.9208777
2020-07-19 22:10:30,1804,-1.9814821,8.645831,4.1825233
2020-07-19 22:10:30,1904,-2.0362854,8.623965,4.2012978
2020-07-19 22:10:30,2005,-2.0589883,8.671443,4.0910788
2020-07-19 22:10:30,2104,-1.7027009,8.880201,3.796448
2020-07-19 22:10:30,2205,-0.5641262,9.105672,3.5970337
2020-07-19 22:10:30,2304,0.8808736,9.209654,3.2521632
2020-07-19 22:10:30,2405,2.654527,8.863776,3.2491484
2020-07-19 22:10:30,2504,5.007877,7.604024,3.6428185
2020-07-19 22:10:31,2605,7.236221,5.1310716,4.18084
2020-07-19 22:10:31,2704,8.403099,1.7140166,4.7560844
2020-07-19 22:10:31,2804,8.021231,-1.4778804,5.444811
2020-07-19 22:10:31,2905,6.952488,-4.0523987,5.6045713
2020-07-19 22:10:31,3004,5.390352,-6.0836377,5.4866877
2020-07-19 22:10:31,3105,4.764826,-7.162928,4.7073402
2020-07-19 22:10:31,3204,4.4132886,-7.653203,4.2569346
2020-07-19 22:10:31,3305,3.8421273,-8.138213,3.8958583
2020-07-19 22:10:31,3404,3.2063882,-8.540845,3.597682
2020-07-19 22:10:31,3504,2.7264364,-8.812884,3.3271356
2020-07-19 22:10:32,3604,2.5331168,-8.971256,3.0446718
2020-07-19 22:10:32,3704,2.0531468,-9.0884695,3.0585256
2020-07-19 22:10:32,3804,1.927031,-9.121696,3.0416076
2020-07-19 22:10:32,3905,2.0033336,-9.110105,3.0270298
2020-07-19 22:10:32,4005,2.0281594,-9.107385,3.0186553
2020-07-19 22:10:32,4104,2.0418372,-9.144958,2.8932245
2020-07-19 22:10:32,4205,2.0995355,-9.200707,2.6662855
2020-07-19 22:10:32,4304,2.014379,-9.224266,2.6505163
2020-07-19 22:10:32,4404,1.9171002,-9.244615,2.6517866
2020-07-19 22:10:32,4504,1.8984513,-9.252764,2.636749
