Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2020-07-08 18:47:23,3,-0.115369,-0.037216,-0.772123,0.623803,0.0
2020-07-08 18:47:23,13,-0.115036,-0.037072,-0.772086,0.623918,0.0
2020-07-08 18:47:23,22,-0.114776,-0.036999,-0.77218,0.623854,0.0
2020-07-08 18:47:23,33,-0.114682,-0.03706,-0.772233,0.623803,0.0
2020-07-08 18:47:23,42,-0.114682,-0.03706,-0.772233,0.623803,0.0
2020-07-08 18:47:23,52,-0.114858,-0.037378,-0.772144,0.623861,0.0
2020-07-08 18:47:23,62,-0.115062,-0.037568,-0.771978,0.624018,0.0
2020-07-08 18:47:23,72,-0.115279,-0.037746,-0.771804,0.624181,0.0
2020-07-08 18:47:23,82,-0.115426,-0.037852,-0.771634,0.624358,0.0
2020-07-08 18:47:23,92,-0.115459,-0.037864,-0.771565,0.624437,0.0
2020-07-08 18:47:23,103,-0.115392,-0.037822,-0.771554,0.624465,0.0
2020-07-08 18:47:23,112,-0.115392,-0.037822,-0.771554,0.624465,0.0
2020-07-08 18:47:23,122,-0.115117,-0.037653,-0.771516,0.624573,0.0
2020-07-08 18:47:23,132,-0.114935,-0.037562,-0.771469,0.624671,0.0
2020-07-08 18:47:23,142,-0.114864,-0.037526,-0.771393,0.624779,0.0
2020-07-08 18:47:23,152,-0.114883,-0.037556,-0.771354,0.624822,0.0
2020-07-08 18:47:23,162,-0.114944,-0.037604,-0.771323,0.624846,0.0
2020-07-08 18:47:23,173,-0.115029,-0.037655,-0.771354,0.624789,0.0
2020-07-08 18:47:23,182,-0.115154,-0.037741,-0.771412,0.62469,0.0
2020-07-08 18:47:23,192,-0.115321,-0.037856,-0.771481,0.624566,0.0
2020-07-08 18:47:23,202,-0.1155,-0.037993,-0.771548,0.624443,0.0
2020-07-08 18:47:23,212,-0.115593,-0.038088,-0.771605,0.624349,0.0
2020-07-08 18:47:23,222,-0.115653,-0.038143,-0.771688,0.624232,0.0
2020-07-08 18:47:23,232,-0.115739,-0.038255,-0.771519,0.624418,0.0
2020-07-08 18:47:23,243,-0.115862,-0.03831,-0.771766,0.624087,0.0
2020-07-08 18:47:23,252,-0.115956,-0.038344,-0.771977,0.623806,0.0
2020-07-08 18:47:23,262,-0.115993,-0.038357,-0.772074,0.623679,0.0
2020-07-08 18:47:23,272,-0.11602,-0.038297,-0.772346,0.623341,0.0
2020-07-08 18:47:23,282,-0.116012,-0.038275,-0.77238,0.623301,0.0
2020-07-08 18:47:23,293,-0.116016,-0.038209,-0.772611,0.623018,0.0
2020-07-08 18:47:23,302,-0.115997,-0.038091,-0.773053,0.62248,0.0
2020-07-08 18:47:23,312,-0.115978,-0.038024,-0.773124,0.622399,0.0
2020-07-08 18:47:23,322,-0.11601,-0.037987,-0.773198,0.622304,0.0
2020-07-08 18:47:23,332,-0.116024,-0.037989,-0.773082,0.622445,0.0
2020-07-08 18:47:23,342,-0.116039,-0.037955,-0.773048,0.622487,0.0
2020-07-08 18:47:23,353,-0.116107,-0.037947,-0.773163,0.622331,0.0
2020-07-08 18:47:23,362,-0.116271,-0.037974,-0.773509,0.621869,0.0
