3,78,-86
12855004,78,-95
12855005,78,-92
12855006,80,-79
12855007,80,-80
12855008,15,-86
12855009,15,-88
12855010,80,-75
12855011,73,-87
12855012,39,-77
12855013,39,-79
12855014,39,-81
12855015,39,-69
12855016,39,-68
12855017,39,-84
12855018,93,-97
12855019,93,-86
12855020,93,-50
12855021,39,-89
12855022,78,-70
12855023,6,-73
12855024,6,-74
12855025,6,-101
12855026,78,-51
12855027,39,-94
12855028,78,-59
12855029,78,-62
12855030,78,-61
12855031,78,-76
12855032,78,-79
12855033,78,-76
12855034,80,-89
12855035,80,-104
12855036,80,-99
12855037,80,-75
12855038,39,-75
12855039,39,-86
12855040,39,-83
12855041,39,-83
12855042,93,-50
12855043,93,-97
12855044,93,-79
12855045,6,-92
12855046,6,-85
12855047,6,-74
12855048,78,-92
12855049,78,-90
12855050,78,-81
12855051,78,-83
12855052,15,-98
12855053,80,-85
12855054,80,-89
12855055,80,-79
12855056,15,-90
12855057,73,-87
12855058,39,-87
12855059,39,-79
12855060,39,-82
12855061,39,-81
12855062,39,-83
12855063,39,-91
12855064,93,-84
12855065,93,-50
12855066,6,-78
12855067,78,-84
12855068,6,-74
12855069,78,-96
12855070,78,-78
12855071,15,-68
12855072,15,-74
12855073,80,-85
12855074,80,-72
12855075,39,-83
12855076,39,-77
12855077,39,-88
12855078,39,-80
12855079,39,-78
12855080,93,-57
12855081,6,-79
12855082,6,-75
12855083,78,-96
12855084,78,-78
12855085,78,-80
12855086,15,-75
12855087,80,-96
12855088,80,-76
12855089,80,-63
12855090,80,-88
12855091,15,-88
12855092,80,-97
12855093,39,-70
12855094,39,-95
12855095,39,-85
12855096,39,-92
12855097,39,-80
12855098,93,-50
12855099,6,-84
12855100,6,-79
12855101,15,-69
12855102,80,-73
12855103,80,-78
12855104,15,-78
12855105,73,-102
12855106,39,-69
12855107,39,-91
12855108,93,-75
12855109,93,-71
12855110,93,-83
12855111,6,-90
12855112,15,-98
12855113,80,-89
12855114,80,-79
12855115,80,-95
12855116,80,-86
12855117,80,-87
12855118,80,-93
12855119,15,-88
12855120,39,-79
12855121,39,-97
12855122,39,-67
12855123,93,-85
12855124,93,-50
12855125,6,-85
12855126,6,-83
12855127,6,-89
12855128,78,-69
12855129,80,-96
12855130,80,-76
12855131,80,-78
12855132,80,-73
12855133,39,-92
12855134,93,-82
12855135,93,-57
12855136,93,-90
12855137,6,-75
12855138,6,-97
12855139,6,-73
12855140,6,-89
12855141,78,-75
12855142,39,-80
12855143,39,-90
12855144,6,-92
12855145,80,-81
12855146,80,-83
12855147,80,-89
12855148,80,-88
12855149,15,-72
12855150,15,-75
12855151,39,-88
12855152,39,-79
12855153,39,-93
12855154,39,-80
12855155,39,-90
12855156,93,-64
12855157,93,-79
12855158,6,-83
12855159,6,-83
12855160,6,-81
12855161,80,-86
12855162,80,-82
12855163,80,-89
12855164,15,-87
12855165,15,-103
12855166,39,-67
12855167,39,-73
12855168,93,-88
12855169,93,-72
12855170,93,-67
12855171,6,-96
12855172,6,-81
12855173,6,-71
12855174,80,-91
12855175,80,-78
12855176,80,-69
12855177,15,-86
12855178,15,-76
12855179,80,-98
12855180,80,-89
12855181,80,-93
12855182,80,-82
12855183,73,-84
12855184,39,-93
12855185,39,-69
12855186,93,-100
12855187,93,-74
12855188,6,-75
12855189,6,-87
12855190,80,-88
12855191,80,-90
12855192,80,-71
12855193,15,-88
12855194,15,-87
12855195,80,-79
12855196,80,-76
12855197,80,-79
12855198,80,-77
12855199,39,-78
12855200,39,-77
12855201,39,-62
12855202,93,-92
12855203,93,-67
12855204,6,-71
12855205,6,-74
12855206,6,-72
12855207,15,-68
12855208,80,-77
12855209,15,-72
12855210,80,-77
12855211,80,-85
12855212,73,-90
12855213,73,-70
12855214,39,-79
12855215,80,-89
