Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2020-07-08 18:49:11,2,-0.222875,0.025596,-0.466163,0.855782,0.0
2020-07-08 18:49:11,10,-0.222785,0.025378,-0.466029,0.855884,0.0
2020-07-08 18:49:11,20,-0.222665,0.025242,-0.465896,0.855992,0.0
2020-07-08 18:49:11,30,-0.222561,0.025071,-0.465733,0.856113,0.0
2020-07-08 18:49:11,40,-0.222506,0.024853,-0.465616,0.856197,0.0
2020-07-08 18:49:11,51,-0.222473,0.02466,-0.46553,0.856258,0.0
2020-07-08 18:49:11,60,-0.222417,0.024512,-0.465496,0.856296,0.0
2020-07-08 18:49:11,70,-0.222319,0.024402,-0.465494,0.856325,0.0
2020-07-08 18:49:11,80,-0.222319,0.024402,-0.465494,0.856325,0.0
2020-07-08 18:49:11,90,-0.222156,0.024333,-0.465509,0.856361,0.0
2020-07-08 18:49:11,101,-0.222077,0.024312,-0.46549,0.856393,0.0
2020-07-08 18:49:11,111,-0.221976,0.024304,-0.465498,0.856414,0.0
2020-07-08 18:49:11,120,-0.221868,0.024335,-0.465518,0.856431,0.0
2020-07-08 18:49:11,130,-0.221749,0.024337,-0.465549,0.856445,0.0
2020-07-08 18:49:11,140,-0.221581,0.02438,-0.465582,0.856469,0.0
2020-07-08 18:49:11,150,-0.221416,0.024445,-0.46555,0.856527,0.0
2020-07-08 18:49:11,160,-0.221287,0.024495,-0.465512,0.85658,0.0
2020-07-08 18:49:11,170,-0.221145,0.024556,-0.465581,0.856577,0.0
2020-07-08 18:49:11,180,-0.220997,0.024634,-0.465567,0.856621,0.0
2020-07-08 18:49:11,191,-0.220829,0.024754,-0.465715,0.85658,0.0
2020-07-08 18:49:11,200,-0.220699,0.024791,-0.46568,0.856632,0.0
2020-07-08 18:49:11,210,-0.220658,0.0248,-0.465553,0.856711,0.0
2020-07-08 18:49:11,220,-0.220476,0.024925,-0.465701,0.856674,0.0
2020-07-08 18:49:11,230,-0.220289,0.025191,-0.466045,0.856527,0.0
2020-07-08 18:49:11,240,-0.220125,0.025507,-0.466523,0.8563,0.0
2020-07-08 18:49:11,250,-0.219978,0.025768,-0.46693,0.856108,0.0
2020-07-08 18:49:11,261,-0.219891,0.02589,-0.467037,0.856068,0.0
