Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2020-07-18 20:45:21,2,0.256782,-0.045965,-0.632438,0.729363,0.0
2020-07-18 20:45:21,11,0.256819,-0.046183,-0.63328,0.728606,0.0
2020-07-18 20:45:21,21,0.256819,-0.046183,-0.63328,0.728606,0.0
2020-07-18 20:45:21,31,0.256922,-0.046551,-0.633833,0.728065,0.0
2020-07-18 20:45:21,41,0.258014,-0.047146,-0.634116,0.727394,0.0
2020-07-18 20:45:21,51,0.258014,-0.047146,-0.634116,0.727394,0.0
2020-07-18 20:45:22,61,0.261122,-0.046414,-0.633721,0.726676,0.0
2020-07-18 20:45:22,71,0.263169,-0.045583,-0.633472,0.726207,0.0
2020-07-18 20:45:22,82,0.265469,-0.04462,-0.633232,0.725638,0.0
2020-07-18 20:45:22,91,0.267974,-0.0437,-0.633008,0.724968,0.0
2020-07-18 20:45:22,101,0.270482,-0.04293,-0.632826,0.724242,0.0
2020-07-18 20:45:22,111,0.270482,-0.04293,-0.632826,0.724242,0.0
2020-07-18 20:45:22,121,0.274962,-0.042342,-0.632911,0.722513,0.0
2020-07-18 20:45:22,131,0.277005,-0.042575,-0.633177,0.721485,0.0
2020-07-18 20:45:22,142,0.277005,-0.042575,-0.633177,0.721485,0.0
2020-07-18 20:45:22,151,0.278868,-0.043086,-0.633582,0.720381,0.0
2020-07-18 20:45:22,161,0.28058,-0.043874,-0.634102,0.71921,0.0
2020-07-18 20:45:22,171,0.283901,-0.046373,-0.635329,0.716663,0.0
2020-07-18 20:45:22,181,0.285329,-0.048151,-0.63608,0.715311,0.0
2020-07-18 20:45:22,191,0.286481,-0.050426,-0.636912,0.713952,0.0
2020-07-18 20:45:22,202,0.287142,-0.053126,-0.637852,0.712651,0.0
2020-07-18 20:45:22,211,0.287142,-0.053126,-0.637852,0.712651,0.0
2020-07-18 20:45:22,221,0.28693,-0.056367,-0.639048,0.711414,0.0
2020-07-18 20:45:22,231,0.282747,-0.065776,-0.642913,0.708794,0.0
2020-07-18 20:45:22,241,0.278577,-0.072124,-0.645817,0.707186,0.0
2020-07-18 20:45:22,251,0.272853,-0.079525,-0.649438,0.705306,0.0
2020-07-18 20:45:22,261,0.26567,-0.088017,-0.65371,0.703089,0.0
2020-07-18 20:45:22,272,0.25679,-0.097713,-0.65871,0.700436,0.0
2020-07-18 20:45:22,281,0.245957,-0.108684,-0.664461,0.697268,0.0
2020-07-18 20:45:22,291,0.232672,-0.12113,-0.671077,0.69343,0.0
2020-07-18 20:45:22,301,0.232672,-0.12113,-0.671077,0.69343,0.0
2020-07-18 20:45:22,311,0.200032,-0.149572,-0.686116,0.68327,0.0
2020-07-18 20:45:22,321,0.181433,-0.165308,-0.694293,0.676544,0.0
2020-07-18 20:45:22,331,0.161897,-0.181777,-0.702933,0.668304,0.0
2020-07-18 20:45:22,341,0.141711,-0.198499,-0.711858,0.658614,0.0
2020-07-18 20:45:22,351,0.141711,-0.198499,-0.711858,0.658614,0.0
2020-07-18 20:45:22,362,0.099178,-0.232279,-0.730321,0.634697,0.0
2020-07-18 20:45:22,371,0.099178,-0.232279,-0.730321,0.634697,0.0
2020-07-18 20:45:22,381,0.076766,-0.249023,-0.739405,0.620785,0.0
2020-07-18 20:45:22,391,0.030072,-0.28201,-0.755883,0.590089,0.0
2020-07-18 20:45:22,401,0.00605,-0.297916,-0.762855,0.573812,0.0
2020-07-18 20:45:22,411,-0.018372,-0.313237,-0.768823,0.557185,0.0
2020-07-18 20:45:22,421,-0.043249,-0.327884,-0.773776,0.540269,0.0
2020-07-18 20:45:22,431,-0.069235,-0.341938,-0.777831,0.522745,0.0
2020-07-18 20:45:22,442,-0.096773,-0.35567,-0.780948,0.504235,0.0
