Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2020-07-08 18:47:37,1,-0.08837,-0.136863,-0.371819,0.913897,0.0
2020-07-08 18:47:37,10,-0.088368,-0.136593,-0.371825,0.913936,0.0
2020-07-08 18:47:37,20,-0.088364,-0.136408,-0.371789,0.913978,0.0
2020-07-08 18:47:37,30,-0.088377,-0.136368,-0.371786,0.913984,0.0
2020-07-08 18:47:37,40,-0.088398,-0.136463,-0.371857,0.913939,0.0
2020-07-08 18:47:37,51,-0.088441,-0.136693,-0.371922,0.913874,0.0
2020-07-08 18:47:37,60,-0.088508,-0.137012,-0.372002,0.913787,0.0
2020-07-08 18:47:37,70,-0.088589,-0.137356,-0.372105,0.913686,0.0
2020-07-08 18:47:37,80,-0.088674,-0.137685,-0.3722,0.91359,0.0
2020-07-08 18:47:37,90,-0.088777,-0.138014,-0.372245,0.913511,0.0
2020-07-08 18:47:37,100,-0.088889,-0.138286,-0.372298,0.913438,0.0
2020-07-08 18:47:37,110,-0.088979,-0.138518,-0.372271,0.913405,0.0
2020-07-08 18:47:37,121,-0.089049,-0.1387,-0.372178,0.913408,0.0
2020-07-08 18:47:37,130,-0.089106,-0.13885,-0.372173,0.913382,0.0
2020-07-08 18:47:37,140,-0.089148,-0.13894,-0.372177,0.913362,0.0
2020-07-08 18:47:37,150,-0.089194,-0.138966,-0.372272,0.913315,0.0
2020-07-08 18:47:37,160,-0.08923,-0.138955,-0.372431,0.913249,0.0
2020-07-08 18:47:37,170,-0.08924,-0.138939,-0.372574,0.913192,0.0
2020-07-08 18:47:37,180,-0.089258,-0.138903,-0.372766,0.913117,0.0
2020-07-08 18:47:37,191,-0.089267,-0.138851,-0.372918,0.913062,0.0
2020-07-08 18:47:37,200,-0.089283,-0.138809,-0.373068,0.913006,0.0
2020-07-08 18:47:37,210,-0.089298,-0.138774,-0.373225,0.912946,0.0
2020-07-08 18:47:37,220,-0.089319,-0.13874,-0.373369,0.91289,0.0
2020-07-08 18:47:37,230,-0.08935,-0.138729,-0.373483,0.912842,0.0
2020-07-08 18:47:37,240,-0.089376,-0.138744,-0.373569,0.912802,0.0
2020-07-08 18:47:37,251,-0.089391,-0.138771,-0.373632,0.91277,0.0
2020-07-08 18:47:37,260,-0.089407,-0.138774,-0.373667,0.912754,0.0
2020-07-08 18:47:37,270,-0.089412,-0.138784,-0.373633,0.912766,0.0
2020-07-08 18:47:37,280,-0.089338,-0.13884,-0.373082,0.91299,0.0
2020-07-08 18:47:37,290,-0.089254,-0.138886,-0.372472,0.91324,0.0
2020-07-08 18:47:37,300,-0.089128,-0.138943,-0.371618,0.913592,0.0
2020-07-08 18:47:37,310,-0.089033,-0.138976,-0.370871,0.9139,0.0
2020-07-08 18:47:37,320,-0.089082,-0.138924,-0.371056,0.913827,0.0
2020-07-08 18:47:37,331,-0.089083,-0.138914,-0.371004,0.91385,0.0
2020-07-08 18:47:37,340,-0.089157,-0.138857,-0.371433,0.913677,0.0
2020-07-08 18:47:37,350,-0.089252,-0.138785,-0.372007,0.913445,0.0
2020-07-08 18:47:37,360,-0.089286,-0.138749,-0.372211,0.913364,0.0
2020-07-08 18:47:37,370,-0.089345,-0.138695,-0.372585,0.913214,0.0
2020-07-08 18:47:37,380,-0.089405,-0.138639,-0.372977,0.913057,0.0
2020-07-08 18:47:37,390,-0.089445,-0.138593,-0.373244,0.912951,0.0
2020-07-08 18:47:37,401,-0.089405,-0.138603,-0.372975,0.913063,0.0
2020-07-08 18:47:37,410,-0.089413,-0.138719,-0.372672,0.913168,0.0
2020-07-08 18:47:37,420,-0.089364,-0.13889,-0.372069,0.913393,0.0
2020-07-08 18:47:37,430,-0.089305,-0.139103,-0.371239,0.913704,0.0
2020-07-08 18:47:37,441,-0.089278,-0.139344,-0.370568,0.913942,0.0
2020-07-08 18:47:37,450,-0.089323,-0.139591,-0.370269,0.914021,0.0
2020-07-08 18:47:37,460,-0.089378,-0.139846,-0.370134,0.914032,0.0
2020-07-08 18:47:37,470,-0.089449,-0.140113,-0.369917,0.914072,0.0
2020-07-08 18:47:37,481,-0.089581,-0.140376,-0.37004,0.913969,0.0
2020-07-08 18:47:37,490,-0.089582,-0.140756,-0.369245,0.914232,0.0
2020-07-08 18:47:37,500,-0.089667,-0.141135,-0.368844,0.914327,0.0
2020-07-08 18:47:37,510,-0.089824,-0.141541,-0.368759,0.914283,0.0
2020-07-08 18:47:37,521,-0.090009,-0.141982,-0.368728,0.914209,0.0
2020-07-08 18:47:37,530,-0.090209,-0.142485,-0.368761,0.914098,0.0
2020-07-08 18:47:37,540,-0.090446,-0.143096,-0.368775,0.913973,0.0
2020-07-08 18:47:37,550,-0.09074,-0.143832,-0.36875,0.913839,0.0
2020-07-08 18:47:37,560,-0.091092,-0.144741,-0.368695,0.913682,0.0
2020-07-08 18:47:37,570,-0.091527,-0.145904,-0.368569,0.913505,0.0
2020-07-08 18:47:37,580,-0.092051,-0.147319,-0.368394,0.913295,0.0
2020-07-08 18:47:37,591,-0.09266,-0.148997,-0.36819,0.913044,0.0
2020-07-08 18:47:37,600,-0.093321,-0.150956,-0.368006,0.912728,0.0
2020-07-08 18:47:37,610,-0.093996,-0.153218,-0.367848,0.912346,0.0
2020-07-08 18:47:37,620,-0.094918,-0.15624,-0.367674,0.911808,0.0
2020-07-08 18:47:37,630,-0.095849,-0.159532,-0.36749,0.911215,0.0
2020-07-08 18:47:37,641,-0.096768,-0.163187,-0.367205,0.910585,0.0
2020-07-08 18:47:37,650,-0.097594,-0.16718,-0.366745,0.909958,0.0
2020-07-08 18:47:37,660,-0.098349,-0.171602,-0.366081,0.90932,0.0
2020-07-08 18:47:37,670,-0.099035,-0.176507,-0.365068,0.908714,0.0
2020-07-08 18:47:37,681,-0.09956,-0.181822,-0.363691,0.908161,0.0
2020-07-08 18:47:37,690,-0.099982,-0.187156,-0.361971,0.907718,0.0
2020-07-08 18:47:37,700,-0.100314,-0.192156,-0.359952,0.907439,0.0
2020-07-08 18:47:37,710,-0.100604,-0.196877,-0.357898,0.907208,0.0
2020-07-08 18:47:37,720,-0.100866,-0.20122,-0.355924,0.907002,0.0
2020-07-08 18:47:37,731,-0.101158,-0.205256,-0.354292,0.906704,0.0
2020-07-08 18:47:37,740,-0.101393,-0.20892,-0.353113,0.906301,0.0
2020-07-08 18:47:37,750,-0.101647,-0.212324,-0.352358,0.905775,0.0
2020-07-08 18:47:37,761,-0.101926,-0.215607,-0.351937,0.905132,0.0
2020-07-08 18:47:37,770,-0.102121,-0.218709,-0.351817,0.904412,0.0
2020-07-08 18:47:37,780,-0.101815,-0.221044,-0.35196,0.903823,0.0
2020-07-08 18:47:37,790,-0.100594,-0.221699,-0.352469,0.903601,0.0
2020-07-08 18:47:37,800,-0.098967,-0.221221,-0.353278,0.903582,0.0
2020-07-08 18:47:37,811,-0.097054,-0.220714,-0.353978,0.903639,0.0
2020-07-08 18:47:37,820,-0.094975,-0.220498,-0.354441,0.903731,0.0
2020-07-08 18:47:37,830,-0.092916,-0.220543,-0.354613,0.903867,0.0
2020-07-08 18:47:37,840,-0.090901,-0.221039,-0.354463,0.904009,0.0
2020-07-08 18:47:37,851,-0.088733,-0.222323,-0.354197,0.904015,0.0
2020-07-08 18:47:37,860,-0.086435,-0.22454,-0.353994,0.903768,0.0
2020-07-08 18:47:37,870,-0.083978,-0.227697,-0.353943,0.90323,0.0
